Month,Beer production,Beer price,Nominal Cider/Perry Price,Nominal Spirits Price,Cider/Perry Volume,Wine Volume,Spirits Volume,Unemployment rate,Unemployment Female PCT,Unemployment Male PCT,Employment rate,Employment Male PCT,Employment Female PCT,Employment to population ratio 15+ ,Money Supply,Currency in Circulation,Customs and import tax,Taxes on goods and services,Total Excise ,Wine Equalistaion Tax,Global events,Festivals,Holiday flags,No. of festive days in the month,No.of working days,Number of Tourists 1wk<,Number of Tourists 1-2 wks,Number of Tourists 2wks-1mth,Number of Tourists 1-2mths,Number of Tourists 2-3mths,Number of Tourists 3-6mths,Number of Tourists 6-12mths,Season ,"System Shocks - RTD tax, CDS, GST, Sydney LockOut Laws etc.",Elections,PMI,FAI Evolution,Real Estate Investment,GDP ,GDP per capita,GDP per capita growth,GDP Growth rate,Private Sector Expenditure,Cash Consumption Expenditure,Government Expenditure,Total Exports,Total Imports,Balance of Import and Export,CPI,Inflation PCT,Total Import and Export,Population NSW,Population VIC,Population QLD,Population SA,Population WA,Population TAS,Population NT,Population ACT,Population Australia,Population by Gender,Average Income,GDP USD,Income 10th percentile,Income 20th percentile,Income 30th percentile,Income 40th percentile,Income 50th percentile,Income 60th percentile,Income 70th percentile,Income 80th percentile,Income 90th percentile,Government Revenue ,FDI Investment Utilized,Urbanization rate,WPI,GDP deflator,Urban population,Urban population PCT growth,Total Population,LDA Population,Population Under 18,Population in age bracket 18 - 24,Population in age bracket 25 - 34,Population in age bracket 35 - 44,Population in age bracket 45 - 54,Population in age bracket 55 - 64,Population in age bracket 65 - 74,Population in age bracket 75 - 84,Population in age bracket 85 - 100,Women Consumers,On-premise / Off-premise Split,Total expenditure ,PCT of population born locally,Output of Beer,Output of Cider/ Perry,Output of RTDs/ High Strength Premixes,Output of Spirits,Output of Wine,Output of Soft Drinks,Disposable Income,Weighted Temp
09-01-2014,1338.542127,5.276718,7.239272,19.45517,4706.96582,29018.39648,23602.55273,0.060776344,0.061103635,0.060496775,0.605233323,0.663063815,0.549128457,0.646216213,137.6101,62152.31457,688.383,2783.145,2169.768,54.713,0,0,0,0,22,123600,281000,299600,142400,24900,20000,8600,1,0,0,46.67,78079,26147,400824,17022.92045,0.001402993,0.005050024,298128,226202,71925,79236,87938,1.109823817,106.4,0.023,167174,7541.744,5865.618,4735.56,1688.542,2565.903,515.043,243.759,386.761,23546.136,0.502719554,,1455,415,511,612,728,844,960,1113,1308,1688,386.2,137781,0.856068154,107.2351421,100,20083953,0.016236856,23464086,18172792,5291294,2262195,3448685,3222313,3099201,2687292,1937035,1061859,454212,0.62,0.80533351,20.537921,0.28,1532.8,105.9587,266.1023,63.5862,548.6,4037.4,36154.39071,21.26273116
10-01-2014,1439.808765,5.21478,7.353648,19.689571,5273.16748,30660.95898,23261.28906,0.061039023,0.061415481,0.060718063,0.605406959,0.663913708,0.548654924,0.646004553,138.3539,62955.56593,692.966,6258.493,1780.174,51.272,0,0,0,1,22,131100,252500,203100,75900,18600,17200,8700,1,0,0,49.42,83314,27199,418103,17700.43043,0.039799868,0.043108696,309712,236791,72925,81376,87177,1.071286374,106.6,0.017,168553,7568.179,5891.105,4748.062,1691.489,2572.856,515.35,242.939,387.866,23621.064,0.502811516,1128.7,1455,415,511,612,728,844,960,1113,1308,1688,386.2,137781,0.856068154,107.2351421,100,20083953,0.016236856,23464086,18172792,5291294,2262195,3448685,3222313,3099201,2687292,1937035,1061859,454212,0.62,0.80533351,20.537921,0.28,1532.8,105.9587,266.1023,63.5862,548.6,4037.4,36154.39071,24.82416984
11-01-2014,1584.612492,5.24958,7.175678,20.105097,5894.780762,29993.91992,24245.79492,0.058769606,0.057489139,0.059852726,0.606351861,0.666421787,0.548092808,0.645993383,138.831,63335.28565,949.25,5792.75,1920.497,82.26,0,1,0,0,20,129100,220400,171500,95000,44100,27200,9600,1,0,0,50.08,83314,27199,418103,17700.43043,0.039799868,0.043108696,309712,236791,72925,81376,87177,1.071286374,106.6,0.017,168553,7568.179,5891.105,4748.062,1691.489,2572.856,515.35,242.939,387.866,23621.064,0.502811516,1128.7,1455,415,511,612,728,844,960,1113,1308,1688,386.2,137781,0.856068154,107.2351421,100,20083953,0.016236856,23464086,18172792,5291294,2262195,3448685,3222313,3099201,2687292,1937035,1061859,454212,0.62,0.80533351,20.537921,0.28,1532.8,105.9587,266.1023,63.5862,548.6,4037.4,36154.39071,26.52780726
12-01-2014,1810.307154,5.234837,7.06612,21.666066,8221.240234,36521.41406,31310.13086,0.058807459,0.059497915,0.058219007,0.612576979,0.672188091,0.554771896,0.646258529,139.5789,66854.28817,1099.44,2995.071,2498.425,73.005,0,1,1,4,19,88500,238800,383500,242600,41300,19000,11100,2,0,0,46.91,83314,27199,418103,17700.43043,0.039799868,0.043108696,309712,236791,72925,81376,87177,1.071286374,106.6,0.017,168553,7568.179,5891.105,4748.062,1691.489,2572.856,515.35,242.939,387.866,23621.064,0.502811516,1128.7,1455,415,511,612,728,844,960,1113,1308,1688,386.2,137781,0.856068154,107.2351421,100,20083953,0.016236856,23464086,18172792,5291294,2262195,3448685,3222313,3099201,2687292,1937035,1061859,454212,0.62,0.80533351,20.537921,0.28,1532.8,105.9587,266.1023,63.5862,548.6,4037.4,36154.39071,27.17000403
01-01-2015,1662.501069,5.311258,7.039464,19.908649,6751.506836,28322.38867,23078.16406,0.068031408,0.066904659,0.068980914,0.598692452,0.659313575,0.539913953,0.646681452,140.3066,64652.78822,928.528,2882.493,1689.255,85.365,1,1,1,2,20,91300,242700,223500,77900,20200,21400,19300,2,0,0,49,65094,21141,390916,16478.09039,-0.06905708,-0.065024647,295532,223576,71956,78492,82161,1.046743617,106.8,0.013,160653,7601.114,5924.297,4765.096,1696.659,2583.45,516.216,243.159,390.166,23723.38,0.502867762,,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,28.65989269
02-01-2015,1055.452127,5.338695,7.41193,20.237461,4800.82373,26407.66797,18867.70313,0.066666617,0.067879861,0.065634858,0.611160201,0.671697226,0.552469326,0.647116037,141.2485,64546.20159,792.49,5968.887,1895.574,87.73,0,0,0,0,20,102400,186900,168600,59000,14100,14900,11200,2,0,0,45.41,65094,21141,390916,16478.09039,-0.06905708,-0.065024647,295532,223576,71956,78492,82161,1.046743617,106.8,0.013,160653,7601.114,5924.297,4765.096,1696.659,2583.45,516.216,243.159,390.166,23723.38,0.502867762,,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,28.50276611
03-01-2015,1572.300884,5.264642,7.025076,20.56303,5838.048828,29972.01563,22217.52148,0.064699926,0.066270861,0.063365081,0.608905929,0.669722388,0.549950169,0.647509634,142.3118,66097.07307,947.479,5111.984,2234.198,61.91,1,0,0,1,21,125800,228300,220700,91400,22100,20000,14900,3,0,0,46.29,65094,21141,390916,16478.09039,-0.06905708,-0.065024647,295532,223576,71956,78492,82161,1.046743617,106.8,0.013,160653,7601.114,5924.297,4765.096,1696.659,2583.45,516.216,243.159,390.166,23723.38,0.502867762,,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,26.53696821
04-01-2015,1261.277434,5.257238,7.206573,20.999857,4648.291504,28710.42188,20172.97656,0.061359426,0.062320357,0.06054066,0.608869373,0.668507003,0.551063443,0.647866674,142.999,65170.01958,981.302,5891.65,1685.499,70.895,0,1,1,3,19,126200,255100,220700,97700,24700,23100,15400,3,0,0,48.04,74822,23242,407172,17114.49955,0.038621536,0.041584381,304677,228083,76591,79194,84407,1.065825694,107.5,0.015,163601,7621.339,5946.505,4778.644,1698.873,2589.937,516.592,244.657,391.274,23791.055,0.502946338,1136.9,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,22.38347735
05-01-2015,1093.949577,5.285446,7.294693,21.209087,3869.096191,29803.73828,20004.81445,0.058434693,0.05910293,0.057862808,0.611911838,0.670349546,0.555275582,0.648199255,143.3346,65061.01569,1068.403,5444.754,1777.627,71.69,0,0,0,0,21,116700,221100,211600,122900,29900,33900,11700,3,0,0,52.29,74822,23242,407172,17114.49955,0.038621536,0.041584381,304677,228083,76591,79194,84407,1.065825694,107.5,0.015,163601,7621.339,5946.505,4778.644,1698.873,2589.937,516.592,244.657,391.274,23791.055,0.502946338,1136.9,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,19.85675948
06-01-2015,1288.687455,5.277982,7.251835,20.877563,3821.160645,30001.26758,20646.12695,0.058532292,0.058454116,0.058599337,0.609802277,0.666976935,0.55439693,0.648613679,143.8803,65481.41358,1133.979,2900.393,2116.017,68.613,0,0,0,1,21,115900,248000,291000,172200,35300,27100,9800,4,0,0,44.2,74822,23242,407172,17114.49955,0.038621536,0.041584381,304677,228083,76591,79194,84407,1.065825694,107.5,0.015,163601,7621.339,5946.505,4778.644,1698.873,2589.937,516.592,244.657,391.274,23791.055,0.502946338,1136.9,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,17.63980706
07-01-2015,1421.229635,5.336405,7.19883,20.779365,3927.002686,30623.44531,21896.32031,0.061572155,0.063145099,0.060220501,0.609465413,0.667005872,0.553705318,0.649147751,145.0163,66759.42528,1137.387,5990.16,1717.174,68.998,0,0,0,0,23,104200,251700,236200,148000,40600,27500,14600,4,0,0,50.4,64818,20391,411050,17219.28038,0.006122343,0.009524231,306762,232516,74246,84100,87947,1.045743163,108,0.015,172047,7648.238,5973.379,4792.749,1701.366,2597.922,517.19,244.845,392.571,23871.497,0.502949312,,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,16.44418352
08-01-2015,1318.693795,5.45988,7.301922,21.04597,4149.035645,29655.69141,21944.52539,0.061138048,0.059720753,0.06235543,0.605673052,0.661172107,0.551890804,0.649791483,145.6591,67129.79413,464.393,4442.22,2202.792,51.549,0,0,0,0,21,117600,226900,222800,138300,29800,22200,14300,4,0,0,51.7,64818,20391,411050,17219.28038,0.006122343,0.009524231,306762,232516,74246,84100,87947,1.045743163,108,0.015,172047,7648.238,5973.379,4792.749,1701.366,2597.922,517.19,244.845,392.571,23871.497,0.502949312,,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,18.14646259
09-01-2015,1331.707548,5.44094,7.305662,20.192628,4926.485352,28849.73242,23283.26367,0.060218157,0.058429576,0.061754191,0.608489394,0.66407303,0.55462495,0.650413991,146.1847,68055.99959,688.383,2783.145,2169.768,54.713,0,0,0,0,22,122500,298700,314000,142700,24800,19500,10800,1,0,0,52.1,64818,20391,411050,17219.28038,0.006122343,0.009524231,306762,232516,74246,84100,87947,1.045743163,108,0.015,172047,7648.238,5973.379,4792.749,1701.366,2597.922,517.19,244.845,392.571,23871.497,0.502949312,,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,20.44527116
10-01-2015,1485.756646,5.450193,7.227511,20.393347,6009.441895,31069.29492,23600.86328,0.056909792,0.055880702,0.057795969,0.612641329,0.668259889,0.558747294,0.650841876,146.9124,68409.91013,1816.645,7253.778,1214.704,71.68,0,0,0,1,21,136500,270100,217200,82200,19500,19100,9000,1,0,0,50.2,72586,22533,428118,17880.88175,0.038422126,0.041522929,319281,243695,75586,85698,88679,1.034784942,108.4,0.017,174377,7672.639,5999.517,4806.716,1702.638,2603.275,517.309,244.186,393.257,23942.779,0.503001176,1145.7,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,25.80050431
11-01-2015,1571.134384,5.380057,7.33812,21.239914,5715.966797,31261.45898,23568.55078,0.054678273,0.055036813,0.054366484,0.6155553,0.66927007,0.563510101,0.650972551,147.729,69018.12488,1134.293,6184.472,1940.779,80.207,0,1,0,0,21,126600,226600,178700,93100,43700,25100,9400,1,0,0,52.5,72586,22533,428118,17880.88175,0.038422126,0.041522929,319281,243695,75586,85698,88679,1.034784942,108.4,0.017,174377,7672.639,5999.517,4806.716,1702.638,2603.275,517.309,244.186,393.257,23942.779,0.503001176,1145.7,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,26.30107207
12-01-2015,1965.386745,5.331635,7.08961,22.018302,9691.773438,37686.21875,32342.85742,0.05537113,0.055626745,0.055149932,0.619432695,0.674982916,0.565613434,0.650784581,148.3071,71923.85807,1577.379,3100.665,1773.823,95.118,0,1,1,4,19,92400,252000,412600,260700,41600,17500,10700,2,0,0,51.9,72586,22533,428118,17880.88175,0.038422126,0.041522929,319281,243695,75586,85698,88679,1.034784942,108.4,0.017,174377,7672.639,5999.517,4806.716,1702.638,2603.275,517.309,244.186,393.257,23942.779,0.503001176,1145.7,1339,,,,,,,,,,387.5,203201,0.857277073,107.5193798,99.34817752,20395526,0.01551353,23781169,18439850,5341319,2270021,3509980,3231289,3121653,2737351,2011422,1086006,472128,0.61,0.804728337,24.550813,0.282,1506.7,122.8572,264.653,63.8811,551.6,4060.8,36473.44479,28.51828038
01-01-2016,1468.391614,5.418089,7.034907,20.931255,7446.802246,28445.07813,21948.79102,0.064919949,0.064063092,0.06565087,0.604783588,0.662739355,0.54863513,0.6503188,148.861,69985.5619,1068.625,3115.286,1553.246,101.445,1,1,1,2,19,92800,261300,239400,90700,21200,21200,21600,2,0,0,51.5,55248,16896,400791,16664.7152,-0.068014909,-0.063830533,304734,230109,74624,83188,80368,0.96610088,108.2,0.013,163556,7705.395,6038.325,4825.695,1706.352,2613.171,518.353,244.43,395.308,24050.276,0.503025163,,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,28.5943863
02-01-2016,1202.601797,5.514639,7.178149,21.218498,5719.373535,27280.66797,18778.33789,0.061811104,0.064252819,0.059696181,0.614743935,0.670953147,0.56028898,0.649715942,149.5846,69591.43857,1246.348,8497.372,1959.563,86.001,0,0,0,0,21,111000,200200,168600,58800,15100,15800,12400,2,0,0,53.5,55248,16896,400791,16664.7152,-0.068014909,-0.063830533,304734,230109,74624,83188,80368,0.96610088,108.2,0.013,163556,7705.395,6038.325,4825.695,1706.352,2613.171,518.353,244.43,395.308,24050.276,0.503025163,,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,28.9982029
03-01-2016,1493.370473,5.401196,7.095497,21.063474,6374.451172,31079.2207,22630.64453,0.060066905,0.061356392,0.058951655,0.61224395,0.667980494,0.558248218,0.649154244,150.5023,70406.92106,952.386,3230.71,1706.278,50.946,1,1,1,1,22,141600,256200,227100,93000,20100,20700,14700,3,0,0,58.1,55248,16896,400791,16664.7152,-0.068014909,-0.063830533,304734,230109,74624,83188,80368,0.96610088,108.2,0.013,163556,7705.395,6038.325,4825.695,1706.352,2613.171,518.353,244.43,395.308,24050.276,0.503025163,,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,27.66366847
04-01-2016,1276.321496,5.43123,7.208191,21.389596,4985.371582,29460.55078,20332.82031,0.056803332,0.058777128,0.055087747,0.612635694,0.667302995,0.559677729,0.648776452,151.3432,69947.14941,987.906,6591.733,1625.351,67.73,0,0,0,3,18,128700,265700,241200,97600,22200,21100,14800,3,0,0,53.4,62732,17291,419824,17399.23567,0.044076389,0.047488591,315000,235063,79937,86668,83736,0.966169751,108.6,0.01,170404,7726.924,6069.636,4843.303,1708.135,2617.074,519.063,245.191,396.294,24128.876,0.503044734,1160.9,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,24.92654798
05-01-2016,1217.321543,5.402428,7.286307,21.712621,4260.137207,31210.2207,20344.9082,0.056408533,0.057776114,0.055222543,0.613591354,0.668684896,0.560222557,0.64846005,151.606,69907.35311,1393.021,5532.725,2006.499,76.019,0,0,0,0,22,123600,232600,220800,115400,28900,29800,13500,3,0,0,51,62732,17291,419824,17399.23567,0.044076389,0.047488591,315000,235063,79937,86668,83736,0.966169751,108.6,0.01,170404,7726.924,6069.636,4843.303,1708.135,2617.074,519.063,245.191,396.294,24128.876,0.503044734,1160.9,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,21.82965351
06-01-2016,1182.128779,5.409429,7.065513,21.707529,4348.333984,30886.74023,20370.09961,0.055596431,0.058612851,0.052964029,0.61243621,0.666505156,0.560061909,0.648008813,152.2892,70208.75743,1579.234,3589.734,1755.023,78.594,0,0,0,1,21,121400,264200,316200,173300,39300,27300,11100,4,0,0,51.8,62732,17291,419824,17399.23567,0.044076389,0.047488591,315000,235063,79937,86668,83736,0.966169751,108.6,0.01,170404,7726.924,6069.636,4843.303,1708.135,2617.074,519.063,245.191,396.294,24128.876,0.503044734,1160.9,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,17.50693075
07-01-2016,1395.204644,5.452874,7.037631,21.567806,4514.666504,31457.19531,21559.42969,0.055941661,0.056785546,0.0552095,0.611643325,0.66613633,0.558861628,0.647381135,153.4778,70620.47086,977.964,5794.85,1595.605,66.597,0,0,0,0,21,114500,281800,271000,143600,37700,28200,13800,4,0,1,56.4,55766,15925,418105,17262.66249,-0.007849378,-0.004094573,315401,237867,77534,89353,89268,0.999048717,109.4,0.013,178621,7757.843,6100.877,4860.448,1710.804,2623.164,519.783,245.657,398.349,24220.192,0.503083667,,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,17.47342528
08-01-2016,1231.507862,5.539467,7.182502,21.583081,4525.419922,30639.72852,21980.99805,0.056273429,0.056069573,0.056449787,0.606007496,0.660269842,0.553452772,0.646672118,154.3833,70869.85116,1557.614,5782.142,2013.296,56.936,0,0,0,0,23,125400,241600,232600,140700,30100,23300,14700,4,0,0,46.9,55766,15925,418105,17262.66249,-0.007849378,-0.004094573,315401,237867,77534,89353,89268,0.999048717,109.4,0.013,178621,7757.843,6100.877,4860.448,1710.804,2623.164,519.783,245.657,398.349,24220.192,0.503083667,,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,18.24680166
09-01-2016,1377.947097,5.491713,6.963648,20.604967,5508.996582,30328.93359,23378.80273,0.055236234,0.054389499,0.055971888,0.607187509,0.659875366,0.556161009,0.645971378,154.7229,71929.35154,674.194,2904.074,1631.487,58.249,0,0,0,0,22,133500,318700,330900,138500,22500,21500,9600,1,0,0,49.8,55766,15925,418105,17262.66249,-0.007849378,-0.004094573,315401,237867,77534,89353,89268,0.999048717,109.4,0.013,178621,7757.843,6100.877,4860.448,1710.804,2623.164,519.783,245.657,398.349,24220.192,0.503083667,,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,19.87783463
10-01-2016,1439.062829,5.519476,6.771505,21.08617,6470.666504,31345.41406,22810.20313,0.053549979,0.053226094,0.053830513,0.60860196,0.662694568,0.556217934,0.645537691,155.4385,72084.47758,821.228,6540.934,2051.612,57.218,0,0,0,1,20,139100,273100,236600,80500,21200,18500,10500,1,0,0,50.9,61155,17093,438539,,,0.048872891,328235,250180,78054,93056,91240,0.980484869,110,0.015,184296,,,,,,,,,,,1163.5,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,22.52499766
11-01-2016,1594.208192,5.516559,6.814029,21.635967,6896.246582,31937.38672,23865.53711,0.053842662,0.053814301,0.053867363,0.611192229,0.664014265,0.560041463,0.64548248,156.7523,72959.36675,1009.132,6385.854,1809.081,75.219,0,1,0,0,22,130600,237600,191000,97400,42900,26500,8400,1,0,0,54.2,61155,17093,438539,,,0.048872891,328235,250180,78054,93056,91240,0.980484869,110,0.015,184296,,,,,,,,,,,1163.5,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,25.85560594
12-01-2016,1935.742292,5.423448,6.792265,22.618534,10597.01758,37977.73828,32322.92578,0.056325865,0.055449072,0.057085828,0.615027487,0.669171402,0.562599531,0.645737996,157.8358,75839.55096,1579.527,3403.389,1871.976,92.844,0,1,1,4,18,97000,278600,427000,258400,42300,16900,7700,2,0,0,55.4,61155,17093,438539,,,0.048872891,328235,250180,78054,93056,91240,0.980484869,110,0.015,184296,,,,,,,,,,,1163.5,,,,,,,,,,,402.5,,0.858295264,,,20709700,0.015404065,24128876,18717575,5411301,2291595,3565977,3232749,3151830,2792558,2083465,1114810,484591,0.64,0.801956972,26.206584,,1482.7,140.507,263.8244,64.2731,555.8,4077.1,,28.28016531
01-01-2017,1599.184316,5.491294,6.656209,21.237539,8442.026367,27970.9082,21374,0.061502943,0.062757551,0.060414787,0.600548074,0.654514286,0.548294261,0.646100121,158.988,74027.32911,1233.542,3077.665,1953.067,91.643,1,1,1,2,20,92100,262000,264400,93700,20800,20900,17400,2,0,0,51.2,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,29.89154704
02-01-2017,1176.884,5.634049,6.879603,21.401733,5967.420898,26966.25781,18834.85742,0.063566027,0.066034156,0.061425318,0.610385452,0.665992564,0.556544909,0.64646829,160.0391,73136.02849,,,,,0,0,0,0,20,,,,,,,,2,0,0,59.3,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,29.06444068
03-01-2017,,5.604123,6.793214,21.1706,6314.208496,31087.91797,22202.47656,0.062241344,0.06534189,0.059537176,0.610213551,0.66449971,0.557653908,0.646868827,,,,,,,1,0,0,1,22,,,,,,,,3,0,0,57.5,,,,,,,,,,,,,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,27.37593269
04-01-2017,,,,,,,,,,,,,,,,,,,,,0,1,1,3,17,,,,,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,23.88879237
05-01-2017,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,,,,,,,,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,
06-01-2017,,,,,,,,,,,,,,,,,,,,,0,0,0,1,21,,,,,,,,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,
07-01-2017,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,,,,,,,,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,
08-01-2017,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,,,,,,,,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,
09-01-2017,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,
10-01-2017,,,,,,,,,,,,,,,,,,,,,0,0,0,1,21,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.8,158.7922,263.6391,64.7051,559.4,4106,,
