,Trained_Year,Based_On,Year,Month,Actual_value,Predicted_value,Accuracy
979,2013,Lowest INSample Mape,2010,01-07-2010,1230.075862,1147.796979,0.933110725
980,2013,Lowest INSample Mape,2010,01-08-2010,1316.638416,1268.39107,0.96335566
981,2013,Lowest INSample Mape,2010,01-09-2010,1461.90817,1452.266589,0.993404797
982,2013,Lowest INSample Mape,2010,01-10-2010,1415.710175,1504.775712,0.937087733
983,2013,Lowest INSample Mape,2010,01-11-2010,1565.999475,1744.248716,0.886175414
984,2013,Lowest INSample Mape,2010,01-12-2010,1872.276643,2141.881118,0.856001795
985,2013,Lowest INSample Mape,2011,01-01-2011,1700.400237,1610.033853,0.946855815
986,2013,Lowest INSample Mape,2011,01-02-2011,1277.937634,1192.470672,0.93312118
987,2013,Lowest INSample Mape,2011,01-03-2011,1484.16489,1424.809521,0.960007564
988,2013,Lowest INSample Mape,2011,01-04-2011,1577.484479,1382.269193,0.876248997
989,2013,Lowest INSample Mape,2011,01-05-2011,1256.881635,1250.698805,0.995080817
990,2013,Lowest INSample Mape,2011,01-06-2011,1365.863201,1403.210083,0.972656938
991,2013,Lowest INSample Mape,2011,01-07-2011,1194.73614,1191.737391,0.997490032
992,2013,Lowest INSample Mape,2011,01-08-2011,1408.328134,1271.364252,0.90274718
993,2013,Lowest INSample Mape,2011,01-09-2011,1329.566484,1363.669018,0.974350637
994,2013,Lowest INSample Mape,2011,01-10-2011,1471.344872,1420.821136,0.965661527
995,2013,Lowest INSample Mape,2011,01-11-2011,1591.192481,1586.39609,0.996985663
996,2013,Lowest INSample Mape,2011,01-12-2011,1946.487392,1903.340161,0.977833285
997,2013,Lowest INSample Mape,2012,01-01-2012,1579.553659,1609.322185,0.981153837
998,2013,Lowest INSample Mape,2012,01-02-2012,1271.618161,1239.304945,0.9745889
999,2013,Lowest INSample Mape,2012,01-03-2012,1454.67904,1464.674045,0.993129065
1000,2013,Lowest INSample Mape,2012,01-04-2012,1383.085355,1459.959105,0.944418651
1001,2013,Lowest INSample Mape,2012,01-05-2012,1256.578116,1279.016506,0.982143259
1002,2013,Lowest INSample Mape,2012,01-06-2012,1250.914708,1356.864148,0.915302427
1003,2013,Lowest INSample Mape,2012,01-07-2012,1424.697673,1207.05383,0.847235068
1004,2013,Lowest INSample Mape,2012,01-08-2012,1209.697283,1263.342993,0.955653608
1005,2013,Lowest INSample Mape,2012,01-09-2012,1290.272206,1311.113652,0.983847249
1006,2013,Lowest INSample Mape,2012,01-10-2012,1461.46163,1424.009766,0.974373694
1007,2013,Lowest INSample Mape,2012,01-11-2012,1659.064149,1485.065994,0.895122708
1008,2013,Lowest INSample Mape,2012,01-12-2012,1762.816821,1761.456699,0.999228438
1009,2013,Lowest INSample Mape,2013,01-01-2013,1515.563794,1593.204092,0.948771343
1010,2013,Lowest INSample Mape,2013,01-02-2013,1442.783329,1293.282854,0.896380508
1011,2013,Lowest INSample Mape,2013,01-03-2013,1494.53245,1359.729517,0.909802606
1012,2013,Lowest INSample Mape,2013,01-04-2013,1198.571522,1378.686087,0.849725643
1013,2013,Lowest INSample Mape,2013,01-05-2013,1415.179078,1286.22383,0.908877081
1014,2013,Lowest INSample Mape,2013,01-06-2013,1170.703381,1215.254418,0.961945068
1015,2013,Lowest INSample Mape,2013,01-07-2013,1399.530637,1310.45856,0.936355751
1016,2013,Lowest INSample Mape,2013,01-08-2013,1199.030512,1235.627614,0.969477756
1017,2013,Lowest INSample Mape,2013,01-09-2013,1285.699875,1261.518795,0.981192282
1018,2013,Lowest INSample Mape,2013,01-10-2013,1574.435691,1469.439482,0.933311847
1019,2013,Lowest INSample Mape,2013,01-11-2013,1576.22275,1608.188741,0.979719877
1020,2013,Lowest INSample Mape,2013,01-12-2013,1897.742974,1842.913345,0.97110798
1021,2013,Lowest INSample Mape,2014,01-01-2014,1431.416965,1469.202546,0.973602674
1022,2013,Lowest INSample Mape,2014,01-02-2014,1295.234895,1371.30114,0.94127224
1023,2013,Lowest INSample Mape,2014,01-03-2014,1298.673707,1479.723154,0.860588964
1024,2013,Lowest INSample Mape,2014,01-04-2014,1500.886595,1159.545072,0.772573408
1025,2013,Lowest INSample Mape,2014,01-05-2014,1255.636159,1373.861827,0.905844008
1026,2013,Lowest INSample Mape,2014,01-06-2014,1248.203353,1163.303263,0.931982165
1027,2013,Lowest INSample Mape,2014,01-07-2014,1295.34551,1435.61429,0.891713231
1028,2013,Lowest INSample Mape,2014,01-08-2014,1273.485672,1140.163212,0.895309022
1029,2013,Lowest INSample Mape,2014,01-09-2014,1338.542127,1275.980866,0.953261642
1030,2013,Lowest INSample Mape,2014,01-10-2014,1439.808765,1510.476528,0.950918647
1031,2013,Lowest INSample Mape,2014,01-11-2014,1584.612492,1567.600609,0.989264326
1032,2013,Lowest INSample Mape,2014,01-12-2014,1810.307154,1786.624721,0.986918003
1033,2013,Lowest INSample Mape,2015,01-01-2015,1662.501069,1477.132285,0.888500051
1034,2013,Lowest INSample Mape,2015,01-02-2015,1055.452127,1400.061423,0.673496043
1035,2013,Lowest INSample Mape,2015,01-03-2015,1572.300884,1467.18654,0.933146165
1036,2013,Lowest INSample Mape,2015,01-04-2015,1261.277434,1166.251906,0.924659298
1037,2013,Lowest INSample Mape,2015,01-05-2015,1093.949577,1381.376911,0.737257237
1038,2013,Lowest INSample Mape,2015,01-06-2015,1288.687455,1141.123813,0.885493071
1039,2013,Lowest INSample Mape,2015,01-07-2015,1421.229635,1374.14972,0.966873816
1040,2013,Lowest INSample Mape,2015,01-08-2015,1318.693795,1164.247767,0.882879537
1041,2013,Lowest INSample Mape,2015,01-09-2015,1331.707548,1255.74808,0.942960849
1042,2013,Lowest INSample Mape,2015,01-10-2015,1485.756646,1539.240854,0.96400204
1043,2013,Lowest INSample Mape,2015,01-11-2015,1571.134384,1546.37872,0.984243446
1044,2013,Lowest INSample Mape,2015,01-12-2015,1965.386745,1857.954334,0.945337776
1045,2013,Lowest INSample Mape,2016,01-01-2016,1468.391614,1440.969762,0.981325246
1046,2013,Lowest INSample Mape,2016,01-02-2016,1202.601797,1345.088348,0.881518095
1047,2013,Lowest INSample Mape,2016,01-03-2016,1493.370473,1449.502628,0.970624941
1048,2013,Lowest INSample Mape,2016,01-04-2016,1276.321496,1131.192303,0.886291038
1049,2013,Lowest INSample Mape,2016,01-05-2016,1217.321543,1345.587437,0.894632692
1050,2013,Lowest INSample Mape,2016,01-06-2016,1182.128779,1132.147267,0.957719064
1051,2013,Lowest INSample Mape,2016,01-07-2016,1395.204644,1400.646118,0.996099874
1052,2013,Lowest INSample Mape,2016,01-08-2016,1231.507862,1113.496686,0.904173428
1053,2013,Lowest INSample Mape,2016,01-09-2016,1377.947097,1245.013801,0.903528012
1054,2013,Lowest INSample Mape,2016,01-10-2016,1439.062829,1484.264118,0.968589774
1055,2013,Lowest INSample Mape,2016,01-11-2016,1594.208192,1536.537564,0.963824908
1056,2013,Lowest INSample Mape,2016,01-12-2016,1935.742292,1764.542824,0.91155875
1057,2013,Auto Arima,2009,01-01-2009,1611.309904,1609.698595,0.999000001
1058,2013,Auto Arima,2009,01-02-2009,1343.166985,1341.823818,0.999
1059,2013,Auto Arima,2009,01-03-2009,1563.248524,1561.685276,0.999
1060,2013,Auto Arima,2009,01-04-2009,1542.646804,1541.104158,0.999
1061,2013,Auto Arima,2009,01-05-2009,1393.522857,1392.129335,0.999
1062,2013,Auto Arima,2009,01-06-2009,1505.522483,1504.016961,0.999
1063,2013,Auto Arima,2009,01-07-2009,1192.494217,1191.301723,0.999
1064,2013,Auto Arima,2009,01-08-2009,1333.554577,1332.221023,0.999
1065,2013,Auto Arima,2009,01-09-2009,1511.87638,1510.364504,0.999
1066,2013,Auto Arima,2009,01-10-2009,1552.030974,1550.478944,0.999
1067,2013,Auto Arima,2009,01-11-2009,1770.121471,1768.35135,0.999
1068,2013,Auto Arima,2009,01-12-2009,2142.850474,2140.707624,0.999
1069,2013,Auto Arima,2010,01-01-2010,1578.423817,1610.413832,0.979732937
1070,2013,Auto Arima,2010,01-02-2010,1282.251782,1347.154647,0.949383681
1071,2013,Auto Arima,2010,01-03-2010,1565.996896,1573.441681,0.995245977
1072,2013,Auto Arima,2010,01-04-2010,1406.814602,1541.719923,0.904105828
1073,2013,Auto Arima,2010,01-05-2010,1371.829516,1414.294635,0.969044901
1074,2013,Auto Arima,2010,01-06-2010,1466.819963,1511.57006,0.969491759
1075,2013,Auto Arima,2010,01-07-2010,1230.075862,1200.07388,0.975609649
1076,2013,Auto Arima,2010,01-08-2010,1316.638416,1328.600142,0.99091495
1077,2013,Auto Arima,2010,01-09-2010,1461.90817,1512.978248,0.965066152
1078,2013,Auto Arima,2010,01-10-2010,1415.710175,1557.921793,0.899547506
1079,2013,Auto Arima,2010,01-11-2010,1565.999475,1789.227443,0.857453357
1080,2013,Auto Arima,2010,01-12-2010,1872.276643,2172.580105,0.839605187
1081,2013,Auto Arima,2011,01-01-2011,1700.400237,1630.462827,0.958870031
1082,2013,Auto Arima,2011,01-02-2011,1277.937634,1281.791072,0.996984643
1083,2013,Auto Arima,2011,01-03-2011,1484.16489,1566.087526,0.944802201
1084,2013,Auto Arima,2011,01-04-2011,1577.484479,1443.080789,0.914798725
1085,2013,Auto Arima,2011,01-05-2011,1256.881635,1354.47861,0.922349907
1086,2013,Auto Arima,2011,01-06-2011,1365.863201,1488.698422,0.910067699
1087,2013,Auto Arima,2011,01-07-2011,1194.73614,1242.811231,0.959760913
1088,2013,Auto Arima,2011,01-08-2011,1408.328134,1327.113962,0.942332919
1089,2013,Auto Arima,2011,01-09-2011,1329.566484,1457.734538,0.903601621
1090,2013,Auto Arima,2011,01-10-2011,1471.344872,1459.240164,0.991773032
1091,2013,Auto Arima,2011,01-11-2011,1591.192481,1599.23299,0.994946866
1092,2013,Auto Arima,2011,01-12-2011,1946.487392,1920.010661,0.986397687
1093,2013,Auto Arima,2012,01-01-2012,1579.553659,1675.626507,0.939177218
1094,2013,Auto Arima,2012,01-02-2012,1271.618161,1295.592699,0.981146433
1095,2013,Auto Arima,2012,01-03-2012,1454.67904,1502.345474,0.967232336
1096,2013,Auto Arima,2012,01-04-2012,1383.085355,1558.814645,0.872944002
1097,2013,Auto Arima,2012,01-05-2012,1256.578116,1305.424438,0.961127509
1098,2013,Auto Arima,2012,01-06-2012,1250.914708,1392.591109,0.886741758
1099,2013,Auto Arima,2012,01-07-2012,1424.697673,1222.025691,0.857743867
1100,2013,Auto Arima,2012,01-08-2012,1209.697283,1360.870922,0.875031844
1101,2013,Auto Arima,2012,01-09-2012,1290.272206,1378.215151,0.931841557
1102,2013,Auto Arima,2012,01-10-2012,1461.46163,1479.397211,0.987727642
1103,2013,Auto Arima,2012,01-11-2012,1659.064149,1595.762377,0.961844892
1104,2013,Auto Arima,2012,01-12-2012,1762.816821,1931.656951,0.904221398
1105,2013,Auto Arima,2013,01-01-2013,1515.563794,1623.759881,0.928610008
1106,2013,Auto Arima,2013,01-02-2013,1442.783329,1290.133428,0.894197626
1107,2013,Auto Arima,2013,01-03-2013,1494.53245,1438.593542,0.962570965
1108,2013,Auto Arima,2013,01-04-2013,1198.571522,1404.207855,0.828432155
1109,2013,Auto Arima,2013,01-05-2013,1415.179078,1292.541024,0.913340964
1110,2013,Auto Arima,2013,01-06-2013,1170.703381,1255.523796,0.927547476
1111,2013,Auto Arima,2013,01-07-2013,1399.530637,1398.051218,0.998942918
1112,2013,Auto Arima,2013,01-08-2013,1199.030512,1241.933826,0.96421833
1113,2013,Auto Arima,2013,01-09-2013,1285.699875,1308.398515,0.982345304
1114,2013,Auto Arima,2013,01-10-2013,1574.435691,1465.754437,0.930971297
1115,2013,Auto Arima,2013,01-11-2013,1576.22275,1630.324427,0.965676376
1116,2013,Auto Arima,2013,01-12-2013,1897.742974,1803.014406,0.950083563
1117,2013,Auto Arima,2014,01-01-2014,1431.416965,1515.262834,0.941424566
1118,2013,Auto Arima,2014,01-02-2014,1295.234895,1412.676893,0.909327645
1119,2013,Auto Arima,2014,01-03-2014,1298.673707,1488.841141,0.853567965
1120,2013,Auto Arima,2014,01-04-2014,1500.886595,1236.633588,0.823935394
1121,2013,Auto Arima,2014,01-05-2014,1255.636159,1387.694402,0.89482762
1122,2013,Auto Arima,2014,01-06-2014,1248.203353,1189.168629,0.952704242
1123,2013,Auto Arima,2014,01-07-2014,1295.34551,1396.912021,0.921591181
1124,2013,Auto Arima,2014,01-08-2014,1273.485672,1206.688583,0.947547829
1125,2013,Auto Arima,2014,01-09-2014,1338.542127,1288.538074,0.962642899
1126,2013,Auto Arima,2014,01-10-2014,1439.808765,1554.510137,0.92033569
1127,2013,Auto Arima,2014,01-11-2014,1584.612492,1588.846585,0.997327995
1128,2013,Auto Arima,2014,01-12-2014,1810.307154,1879.422308,0.961821311
1129,2013,Auto Arima,2015,01-01-2015,1662.501069,1517.894004,0.913018363
1130,2013,Auto Arima,2015,01-02-2015,1055.452127,1412.676893,0.661543374
1131,2013,Auto Arima,2015,01-03-2015,1572.300884,1488.841141,0.94691872
1132,2013,Auto Arima,2015,01-04-2015,1261.277434,1236.633588,0.980461201
1133,2013,Auto Arima,2015,01-05-2015,1093.949577,1387.694402,0.731482299
1134,2013,Auto Arima,2015,01-06-2015,1288.687455,1189.168629,0.922775049
1135,2013,Auto Arima,2015,01-07-2015,1421.229635,1396.912021,0.982889737
1136,2013,Auto Arima,2015,01-08-2015,1318.693795,1206.688583,0.915063518
1137,2013,Auto Arima,2015,01-09-2015,1331.707548,1288.538074,0.967583368
1138,2013,Auto Arima,2015,01-10-2015,1485.756646,1554.510137,0.953724931
1139,2013,Auto Arima,2015,01-11-2015,1571.134384,1588.846585,0.988726489
1140,2013,Auto Arima,2015,01-12-2015,1965.386745,1879.422308,0.956260804
1141,2013,Auto Arima,2016,01-01-2016,1468.391614,1517.894004,0.966288019
1142,2013,Auto Arima,2016,01-02-2016,1202.601797,1412.676893,0.825316164
1143,2013,Auto Arima,2016,01-03-2016,1493.370473,1488.841141,0.99696704
1144,2013,Auto Arima,2016,01-04-2016,1276.321496,1236.633588,0.968904458
1145,2013,Auto Arima,2016,01-05-2016,1217.321543,1387.694402,0.860042846
1146,2013,Auto Arima,2016,01-06-2016,1182.128779,1189.168629,0.994044769
1147,2013,Auto Arima,2016,01-07-2016,1395.204644,1396.912021,0.998776253
1148,2013,Auto Arima,2016,01-08-2016,1231.507862,1206.688583,0.979846431
1149,2013,Auto Arima,2016,01-09-2016,1377.947097,1288.538074,0.935114328
1150,2013,Auto Arima,2016,01-10-2016,1439.062829,1554.510137,0.919776047
1151,2013,Auto Arima,2016,01-11-2016,1594.208192,1588.846585,0.996636821
1152,2013,Auto Arima,2016,01-12-2016,1935.742292,1879.422308,0.970905226
